,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
4047,train/4047.jpg,1024,1024,19159,7,0,2843.58,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19160,1,0,1026.04,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19161,1,0,2698.56,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19162,1,0,3127.44,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19163,1,0,3022.5,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19164,1,0,2885.96,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19165,1,0,2632.97,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19166,1,0,2632.68,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19167,1,0,2178.03,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19168,1,0,1855.42,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19169,1,0,1760.16,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19170,1,0,1791.44,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19171,1,0,1855.42,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19172,1,0,2393.37,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19173,1,0,1999.8,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19174,1,0,2440.35,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19175,1,0,2552.82,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19176,1,0,2415.8,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19177,1,0,2492.55,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19178,1,0,2298.48,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19179,1,0,2425.7,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19180,1,0,2486.88,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19181,1,0,3882.2,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19182,1,0,3144.04,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19183,1,0,2056.06,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19184,7,0,26148.64,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19185,7,0,25967.76,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19186,1,0,776.16,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19187,1,0,31295.52,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19188,1,0,3243.24,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19189,1,0,1397.48,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19190,1,0,97634.12,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19191,1,0,14610.75,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19192,5,0,5821.14,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19193,7,0,5478.24,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19194,5,0,24213.68,807.1,623.1,116.6,203.2
4047,train/4047.jpg,1024,1024,19195,1,0,50175.36,807.1,623.1,116.6,203.2
4048,train/4048.jpg,1024,1024,19196,5,0,73625.2,831.2,690.5,192.5,239.1
4049,train/4049.jpg,1024,1024,19197,0,0,117924.18,437.6,494.4,415.0,325.4
4050,train/4050.jpg,1024,1024,19198,7,0,225127.73,211.3,512.3,149.6,226.5
4051,train/4051.jpg,1024,1024,19199,7,0,69765.92,178.5,439.9,155.7,164.9
4051,train/4051.jpg,1024,1024,19200,7,0,54292.78,178.5,439.9,155.7,164.9
4051,train/4051.jpg,1024,1024,19201,7,0,140361.0,178.5,439.9,155.7,164.9
4051,train/4051.jpg,1024,1024,19202,7,0,250715.25,178.5,439.9,155.7,164.9
4052,train/4052.jpg,1024,1024,19203,4,0,135484.18,299.9,300.0,283.4,410.1
4052,train/4052.jpg,1024,1024,19204,4,0,121708.8,299.9,300.0,283.4,410.1
4052,train/4052.jpg,1024,1024,19205,4,0,145917.68,299.9,300.0,283.4,410.1
4052,train/4052.jpg,1024,1024,19206,4,0,165507.0,299.9,300.0,283.4,410.1
4052,train/4052.jpg,1024,1024,19207,4,0,124287.92,299.9,300.0,283.4,410.1
4053,train/4053.jpg,1024,1024,19208,1,0,83177.38,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19209,1,0,177696.0,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19210,7,0,179110.36,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19211,7,0,121059.71,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19212,1,0,129986.54,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19213,1,0,30930.57,486.9,190.0,331.9,661.3
4053,train/4053.jpg,1024,1024,19214,1,0,25076.96,486.9,190.0,331.9,661.3
4054,train/4054.jpg,1024,1024,19215,2,0,82409.36,255.2,414.1,191.2,262.4
4055,train/4055.jpg,1024,1024,19216,0,0,1268.85,352.3,509.3,433.5,396.7
4055,train/4055.jpg,1024,1024,19217,1,0,13291.88,352.3,509.3,433.5,396.7
4055,train/4055.jpg,1024,1024,19218,9,0,245616.8,352.3,509.3,433.5,396.7
4055,train/4055.jpg,1024,1024,19219,9,0,65599.59,352.3,509.3,433.5,396.7
4055,train/4055.jpg,1024,1024,19220,0,0,7782.21,352.3,509.3,433.5,396.7
4056,train/4056.jpg,1024,1024,19221,5,0,398833.9,347.6,454.7,312.0,248.2
4057,train/4057.jpg,1024,1024,19222,1,0,13936.0,354.7,756.2,129.5,118.9
4057,train/4057.jpg,1024,1024,19223,1,0,63439.19,354.7,756.2,129.5,118.9
4057,train/4057.jpg,1024,1024,19224,1,0,208066.18,354.7,756.2,129.5,118.9
4057,train/4057.jpg,1024,1024,19225,1,0,90975.83,354.7,756.2,129.5,118.9
4058,train/4058.jpg,1024,1024,19226,7,0,253096.2,461.9,66.7,441.5,375.6
4059,train/4059.jpg,1024,1024,19227,7,0,215102.8,614.3,288.0,409.4,596.1
4059,train/4059.jpg,1024,1024,19228,7,0,28304.82,614.3,288.0,409.4,596.1
4059,train/4059.jpg,1024,1024,19229,7,0,149729.2,614.3,288.0,409.4,596.1
4059,train/4059.jpg,1024,1024,19230,7,0,134701.23,614.3,288.0,409.4,596.1
4059,train/4059.jpg,1024,1024,19231,7,0,130659.0,614.3,288.0,409.4,596.1
4060,train/4060.jpg,1024,1024,19232,5,0,140921.04,58.9,259.6,674.2,619.4
4060,train/4060.jpg,1024,1024,19233,0,0,32505.62,58.9,259.6,674.2,619.4
4060,train/4060.jpg,1024,1024,19234,1,0,42797.81,58.9,259.6,674.2,619.4
4061,train/4061.jpg,1024,1024,19235,1,0,326881.14,769.8,587.9,254.0,410.4
4061,train/4061.jpg,1024,1024,19236,0,0,114707.45,769.8,587.9,254.0,410.4
4061,train/4061.jpg,1024,1024,19237,1,0,13420.24,769.8,587.9,254.0,410.4
4062,train/4062.jpg,1024,1024,19238,2,0,4910.46,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19239,1,0,95632.0,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19240,1,0,19719.63,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19241,1,0,29688.1,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19242,1,0,3888.71,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19243,1,0,13541.51,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19244,1,0,483.14,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19245,7,0,27587.49,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19246,7,0,99977.0,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19247,5,0,25639.59,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19248,7,0,1479.64,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19249,7,0,24233.99,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19250,0,0,4707.92,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19251,1,0,1062.38,19.6,181.2,880.3,842.5
4062,train/4062.jpg,1024,1024,19252,1,0,1816.89,19.6,181.2,880.3,842.5
4063,train/4063.jpg,1024,1024,19253,0,0,70661.25,1002.2,501.8,21.6,68.7
4064,train/4064.jpg,1024,1024,19254,5,0,845202.6,691.8,824.6,331.9,199.1
4064,train/4064.jpg,1024,1024,19255,4,0,336441.6,691.8,824.6,331.9,199.1
4065,train/4065.jpg,1024,1024,19256,5,0,92150.42,178.1,322.8,611.6,315.2
4065,train/4065.jpg,1024,1024,19257,7,0,112523.18,178.1,322.8,611.6,315.2
4066,train/4066.jpg,1024,1024,19258,7,0,130705.6,276.2,329.5,437.1,202.4
4067,train/4067.jpg,1024,1024,19259,3,0,286059.3,292.6,409.1,127.0,80.5
4068,train/4068.jpg,1024,1024,19260,3,0,32072.16,249.2,550.6,63.0,39.9
4069,train/4069.jpg,1024,1024,19261,7,0,120079.68,698.6,623.2,56.2,44.7
4069,train/4069.jpg,1024,1024,19262,7,0,355341.32,698.6,623.2,56.2,44.7
4070,train/4070.jpg,1024,1024,19263,6,0,28910.4,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19264,1,0,5991.27,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19265,1,0,37923.76,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19266,7,0,65844.09,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19267,1,0,18980.95,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19268,7,0,37753.56,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19269,7,0,5180.08,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19270,7,0,30439.36,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19271,6,0,12870.36,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19272,7,0,73437.63,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19273,7,0,78829.25,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19274,7,0,61177.24,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19275,7,0,32445.36,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19276,7,0,102763.08,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19277,6,0,30780.39,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19278,1,0,102177.76,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19279,1,0,30389.96,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19280,1,0,9946.5,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19281,4,0,2160.06,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19282,4,0,9925.11,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19283,1,0,10344.94,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19284,5,0,1127.76,304.1,502.9,155.8,332.4
4070,train/4070.jpg,1024,1024,19285,2,0,3334.34,304.1,502.9,155.8,332.4
4071,train/4071.jpg,1024,1024,19286,7,0,15225.0,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19287,7,0,47061.12,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19288,7,0,46572.36,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19289,7,0,74344.87,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19290,7,0,75152.5,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19291,7,0,157785.48,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19292,0,0,1204.14,526.9,421.3,209.9,458.2
4071,train/4071.jpg,1024,1024,19293,0,0,438.6,526.9,421.3,209.9,458.2
4072,train/4072.jpg,1024,1024,19294,7,0,41030.36,428.4,373.3,66.4,9.7
4073,train/4073.jpg,1024,1024,19295,1,0,22912.0,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19296,1,0,3865.67,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19297,1,0,5678.54,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19298,1,0,3023.56,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19299,1,0,1530.29,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19300,1,0,17625.6,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19301,1,0,9680.88,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19302,1,0,8260.72,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19303,1,0,2136.42,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19304,1,0,331064.0,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19305,1,0,12358.2,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19306,1,0,148521.58,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19307,1,0,133350.69,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19308,1,0,15314.62,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19309,0,0,19631.96,455.1,317.2,82.3,56.6
4073,train/4073.jpg,1024,1024,19310,0,0,16446.24,455.1,317.2,82.3,56.6
4074,train/4074.jpg,1024,1024,19311,5,0,245727.6,483.6,191.2,86.0,45.7
4075,train/4075.jpg,1024,1024,19312,1,0,90906.09,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19313,1,0,17870.94,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19314,1,0,3376.1,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19315,0,0,15664.48,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19316,1,0,4130.04,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19317,1,0,16565.64,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19318,1,0,27423.27,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19319,1,0,3342.24,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19320,1,0,2864.4,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19321,1,0,9129.75,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19322,1,0,27494.37,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19323,1,0,243112.59,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19324,1,0,1024621.33,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19325,1,0,31102.4,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19326,0,0,22627.0,193.7,194.3,246.2,264.9
4075,train/4075.jpg,1024,1024,19327,0,0,667465.96,193.7,194.3,246.2,264.9
4076,train/4076.jpg,1024,1024,19328,1,0,422375.5,385.0,251.7,113.1,126.7
4076,train/4076.jpg,1024,1024,19329,0,0,4949.66,385.0,251.7,113.1,126.7
4076,train/4076.jpg,1024,1024,19330,0,0,236977.16,385.0,251.7,113.1,126.7
4076,train/4076.jpg,1024,1024,19331,0,0,1853.0,385.0,251.7,113.1,126.7
4077,train/4077.jpg,1024,1024,19332,5,0,467199.71,168.3,207.0,717.2,575.5
4077,train/4077.jpg,1024,1024,19333,0,0,25194.68,168.3,207.0,717.2,575.5
4078,train/4078.jpg,1024,1024,19334,0,0,95571.0,5.6,92.1,960.3,840.8
4079,train/4079.jpg,1024,1024,19335,7,0,86245.08,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19336,7,0,103016.88,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19337,5,0,41015.52,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19338,7,0,112064.94,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19339,4,0,1286.2,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19340,4,0,818.01,272.3,245.5,547.0,507.6
4079,train/4079.jpg,1024,1024,19341,7,0,833.9,272.3,245.5,547.0,507.6
4080,train/4080.jpg,1024,1024,19342,5,0,195101.2,43.2,277.7,384.5,549.9
4080,train/4080.jpg,1024,1024,19343,7,0,5575.4,43.2,277.7,384.5,549.9
4081,train/4081.jpg,1024,1024,19344,1,0,106623.36,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19345,1,0,3071.39,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19346,1,0,44826.56,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19347,1,0,103378.95,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19348,7,0,156119.48,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19349,7,0,2790.48,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19350,7,0,27912.73,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19351,7,0,134989.44,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19352,1,0,98109.3,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19353,1,0,17691.18,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19354,7,0,22484.0,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19355,5,0,6571.5,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19356,5,0,18231.15,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19357,1,0,1648.36,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19358,0,0,1967.36,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19359,0,0,11121.25,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19360,0,0,3489.2,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19361,1,0,201766.8,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19362,5,0,2245.36,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19363,1,0,24940.08,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19364,5,0,8561.52,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19365,4,0,5662.24,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19366,5,0,12590.62,489.9,147.3,407.1,487.6
4081,train/4081.jpg,1024,1024,19367,7,0,1358.72,489.9,147.3,407.1,487.6
4082,train/4082.jpg,1024,1024,19368,9,0,341564.85,61.0,126.2,681.3,675.2
4083,train/4083.jpg,1024,1024,19369,5,0,24495.0,531.2,626.6,317.7,262.9
4083,train/4083.jpg,1024,1024,19370,7,0,57701.74,531.2,626.6,317.7,262.9
4084,train/4084.jpg,1024,1024,19371,0,0,377305.86,291.2,273.8,446.0,528.3
4085,train/4085.jpg,1024,1024,19372,5,0,67445.34,70.3,336.9,849.8,383.0
4085,train/4085.jpg,1024,1024,19373,1,0,257711.28,70.3,336.9,849.8,383.0
4086,train/4086.jpg,1024,1024,19374,0,0,304753.17,91.4,159.5,748.2,774.4
4086,train/4086.jpg,1024,1024,19375,0,0,118522.24,91.4,159.5,748.2,774.4
4087,train/4087.jpg,1024,1024,19376,8,0,146302.15,452.0,444.4,33.6,29.3
4087,train/4087.jpg,1024,1024,19377,0,0,48334.11,452.0,444.4,33.6,29.3
4088,train/4088.jpg,1024,1024,19378,3,0,387035.4,303.1,392.0,471.3,269.0
4089,train/4089.jpg,1024,1024,19379,0,0,336626.3,408.2,605.3,175.8,200.9
4090,train/4090.jpg,1024,1024,19380,3,0,60960.05,299.7,243.6,693.5,643.6
4091,train/4091.jpg,1024,1024,19381,6,0,314550.0,740.9,324.3,68.7,48.8
4092,train/4092.jpg,1024,1024,19382,7,0,328369.65,286.1,194.0,540.1,585.4
4093,train/4093.jpg,1024,1024,19383,7,0,147472.8,360.3,169.1,332.5,147.6
4094,train/4094.jpg,1024,1024,19384,2,0,294062.23,562.5,163.2,141.5,46.7
4095,train/4095.jpg,1024,1024,19385,5,0,270373.71,573.5,184.9,125.7,217.4
4095,train/4095.jpg,1024,1024,19386,0,0,64477.56,573.5,184.9,125.7,217.4
4095,train/4095.jpg,1024,1024,19387,1,0,85595.44,573.5,184.9,125.7,217.4
4096,train/4096.jpg,1024,1024,19388,7,0,267934.36,717.5,560.4,292.3,335.2
4097,train/4097.jpg,1024,1024,19389,1,0,202267.15,645.1,23.4,378.7,517.1
4097,train/4097.jpg,1024,1024,19390,1,0,371465.13,645.1,23.4,378.7,517.1
4098,train/4098.jpg,1024,1024,19391,7,0,479870.16,428.7,144.6,180.8,355.2
4098,train/4098.jpg,1024,1024,19392,5,0,4564.71,428.7,144.6,180.8,355.2
4099,train/4099.jpg,1024,1024,19393,1,0,121905.6,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19394,1,0,2874.96,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19395,1,0,8247.6,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19396,1,0,69513.66,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19397,0,0,64983.3,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19398,1,0,70178.75,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19399,1,0,33045.08,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19400,7,0,105527.52,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19401,7,0,76999.78,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19402,0,0,1636.8,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19403,7,0,33769.82,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19404,7,0,3932.61,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19405,5,0,3362.5,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19406,5,0,1948.56,537.9,396.2,258.3,407.4
4099,train/4099.jpg,1024,1024,19407,7,0,145042.14,537.9,396.2,258.3,407.4
4100,train/4100.jpg,1024,1024,19408,7,0,89625.38,0.0,272.9,575.5,750.7
4100,train/4100.jpg,1024,1024,19409,7,0,132998.76,0.0,272.9,575.5,750.7
4101,train/4101.jpg,1024,1024,19410,1,0,2833.4,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19411,1,0,5508.0,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19412,0,0,1484.52,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19413,7,0,2387.86,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19414,3,0,1731.51,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19415,5,0,7987.68,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19416,1,0,17540.6,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19417,6,0,34967.76,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19418,7,0,122124.84,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19419,6,0,3203.62,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19420,7,0,82474.25,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19421,6,0,58886.32,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19422,6,0,78573.66,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19423,4,0,15951.6,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19424,0,0,1675.52,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19425,7,0,93119.18,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19426,7,0,130638.86,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19427,7,0,66113.64,339.0,586.2,72.1,83.6
4101,train/4101.jpg,1024,1024,19428,0,0,1860.48,339.0,586.2,72.1,83.6
4102,train/4102.jpg,1024,1024,19429,1,0,197510.18,358.3,817.8,70.1,73.8
4103,train/4103.jpg,1024,1024,19430,0,0,314727.81,421.6,761.6,47.0,90.8
4104,train/4104.jpg,1024,1024,19431,1,0,697945.92,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19432,3,0,1773.0,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19433,1,0,1063.01,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19434,0,0,1449.36,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19435,5,0,61033.51,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19436,0,0,19775.33,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19437,5,0,53420.64,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19438,5,0,68256.63,415.0,746.3,51.0,78.2
4104,train/4104.jpg,1024,1024,19439,0,0,24030.59,415.0,746.3,51.0,78.2
4105,train/4105.jpg,1024,1024,19440,2,0,599943.91,123.7,588.9,320.8,288.5
4105,train/4105.jpg,1024,1024,19441,7,0,422751.0,123.7,588.9,320.8,288.5
4105,train/4105.jpg,1024,1024,19442,5,0,237728.32,123.7,588.9,320.8,288.5
4106,train/4106.jpg,1024,1024,19443,1,0,17527.8,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19444,7,0,74877.38,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19445,1,0,47435.63,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19446,7,0,109467.8,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19447,1,0,161401.5,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19448,1,0,43896.93,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19449,7,0,116071.55,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19450,7,0,3561.5,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19451,7,0,8289.98,424.4,147.3,73.4,251.9
4106,train/4106.jpg,1024,1024,19452,0,0,7928.89,424.4,147.3,73.4,251.9
4107,train/4107.jpg,1024,1024,19453,7,0,191949.8,451.6,120.9,66.8,203.9
4107,train/4107.jpg,1024,1024,19454,0,0,4829.37,451.6,120.9,66.8,203.9
4107,train/4107.jpg,1024,1024,19455,3,0,49135.24,451.6,120.9,66.8,203.9
4107,train/4107.jpg,1024,1024,19456,7,0,245764.58,451.6,120.9,66.8,203.9
4108,train/4108.jpg,1024,1024,19457,1,0,97812.54,517.1,218.1,61.2,113.4
4108,train/4108.jpg,1024,1024,19458,1,0,119845.88,517.1,218.1,61.2,113.4
4108,train/4108.jpg,1024,1024,19459,1,0,123428.73,517.1,218.1,61.2,113.4
4109,train/4109.jpg,1024,1024,19460,2,0,68176.44,503.6,159.2,78.0,113.8
4110,train/4110.jpg,1024,1024,19461,7,0,39870.38,793.1,683.7,230.6,340.0
