image_id,category_id,area,bbox,iscrowd,id,x_min,x_center,x_max,y_min,y_center,y_max,w,h,bbox_count,object_count,stratify_group,fold
4609,1,54481.57,"[254.6, 766.7, 443.3, 122.9]",0,21954,254.6,476.25,697.9,766.7,828.1500000000001,889.6,443.3,122.9,17,2,2_1,0
4609,1,7622.1,"[653.2, 693.3, 94.1, 81.0]",0,21955,653.2,700.25,747.3000000000001,693.3,733.8,774.3,94.1,81.0,17,2,2_1,0
4609,1,9763.54,"[738.2, 578.8, 52.1, 187.4]",0,21956,738.2,764.25,790.3000000000001,578.8,672.5,766.1999999999999,52.1,187.4,17,2,2_1,0
4609,1,135609.66,"[676.6, 119.9, 234.7, 577.8]",0,21957,676.6,793.95,911.3,119.9,408.8,697.6999999999999,234.7,577.8,17,2,2_1,0
4609,1,189305.52,"[0.0, 275.8, 264.8, 714.9]",0,21958,0.0,132.4,264.8,275.8,633.25,990.7,264.8,714.9,17,2,2_1,0
4609,1,8530.56,"[223.5, 710.6, 57.6, 148.1]",0,21959,223.5,252.3,281.1,710.6,784.65,858.7,57.6,148.1,17,2,2_1,0
4609,1,460702.5,"[188.3, 9.7, 503.5, 915.0]",0,21960,188.3,440.05,691.8,9.7,467.2,924.7,503.5,915.0,17,2,2_1,0
4610,7,21577.92,"[173.5, 253.6, 106.4, 202.8]",0,21961,173.5,226.7,279.9,253.6,355.0,456.4,106.4,202.8,14,1,1_1,0
4610,7,17875.2,"[391.9, 170.7, 114.0, 156.8]",0,21962,391.9,448.9,505.9,170.7,249.1,327.5,114.0,156.8,14,1,1_1,0
4610,7,5409.36,"[412.4, 271.9, 68.3, 79.2]",0,21963,412.4,446.55,480.7,271.9,311.5,351.1,68.3,79.2,14,1,1_1,0
4610,7,19699.2,"[483.3, 207.6, 144.0, 136.8]",0,21964,483.3,555.3,627.3,207.6,276.0,344.4,144.0,136.8,14,1,1_1,0
4610,7,33330.48,"[441.1, 305.4, 135.6, 245.8]",0,21965,441.1,508.9,576.7,305.4,428.3,551.2,135.6,245.8,14,1,1_1,0
4610,7,10595.76,"[553.1, 299.0, 127.2, 83.3]",0,21966,553.1,616.7,680.3000000000001,299.0,340.65,382.3,127.2,83.3,14,1,1_1,0
4610,7,101128.07,"[507.2, 349.5, 248.9, 406.3]",0,21967,507.2,631.65,756.1,349.5,552.65,755.8,248.9,406.3,14,1,1_1,0
4610,7,151185.62,"[279.9, 322.7, 327.1, 462.2]",0,21968,279.9,443.45,607.0,322.7,553.8,784.9,327.1,462.2,14,1,1_1,0
4610,7,57189.44,"[663.1, 121.9, 169.4, 337.6]",0,21969,663.1,747.8000000000001,832.5,121.9,290.70000000000005,459.5,169.4,337.6,14,1,1_1,0
4610,7,31384.35,"[174.5, 432.8, 145.5, 215.7]",0,21970,174.5,247.25,320.0,432.8,540.65,648.5,145.5,215.7,14,1,1_1,0
4610,7,119628.18,"[144.3, 514.7, 252.7, 473.4]",0,21971,144.3,270.65,397.0,514.7,751.4000000000001,988.1,252.7,473.4,14,1,1_1,0
4610,7,64030.35,"[236.4, 102.9, 208.5, 307.1]",0,21972,236.4,340.65,444.9,102.9,256.45000000000005,410.0,208.5,307.1,14,1,1_1,0
4610,7,1362.9,"[162.5, 283.4, 33.0, 41.3]",0,21973,162.5,179.0,195.5,283.4,304.04999999999995,324.7,33.0,41.3,14,1,1_1,0
4610,7,1506.75,"[197.6, 281.1, 28.7, 52.5]",0,21974,197.6,211.95,226.3,281.1,307.35,333.6,28.7,52.5,14,1,1_1,0
4611,7,316706.63,"[255.3, 331.7, 556.7, 568.9]",0,21975,255.3,533.6500000000001,812.0,331.7,616.15,900.5999999999999,556.7,568.9,1,1,1_0,2
4612,0,36999.68,"[445.7, 388.7, 155.2, 238.4]",0,21976,445.7,523.3,600.9,388.7,507.9,627.1,155.2,238.4,1,1,1_0,0
4613,5,116690.52,"[120.4, 313.9, 227.6, 512.7]",0,21977,120.4,234.2,348.0,313.9,570.25,826.6,227.6,512.7,3,3,3_0,3
4613,2,284202.91,"[235.7, 326.4, 584.9, 485.9]",0,21978,235.7,528.15,820.5999999999999,326.4,569.3499999999999,812.3,584.9,485.9,3,3,3_0,3
4613,1,192884.11,"[363.2, 285.8, 373.3, 516.7]",0,21979,363.2,549.85,736.5,285.8,544.1500000000001,802.5,373.3,516.7,3,3,3_0,3
4614,0,382519.7,"[281.7, 99.9, 467.0, 819.1]",0,21980,281.7,515.2,748.7,99.9,509.4500000000001,919.0,467.0,819.1,1,1,1_0,4
4615,0,114746.24,"[339.6, 454.8, 365.9, 313.6]",0,21981,339.6,522.55,705.5,454.8,611.6,768.4000000000001,365.9,313.6,1,1,1_0,0
4616,7,194720.06,"[422.8, 132.0, 277.3, 702.2]",0,21982,422.8,561.45,700.1,132.0,483.1,834.2,277.3,702.2,1,1,1_0,1
4617,1,2432.67,"[64.9, 0.0, 39.3, 61.9]",0,21983,64.9,84.55000000000001,104.2,0.0,30.95,61.9,39.3,61.9,9,4,4_0,3
4617,1,2012.91,"[92.9, 113.8, 29.3, 68.7]",0,21984,92.9,107.55,122.2,113.8,148.15,182.5,29.3,68.7,9,4,4_0,3
4617,1,128998.38,"[0.0, 355.6, 284.2, 453.9]",0,21985,0.0,142.1,284.2,355.6,582.55,809.5,284.2,453.9,9,4,4_0,3
4617,1,23282.37,"[0.0, 372.4, 162.7, 143.1]",0,21986,0.0,81.35,162.7,372.4,443.95,515.5,162.7,143.1,9,4,4_0,3
4617,7,153897.74,"[517.1, 155.3, 324.2, 474.7]",0,21987,517.1,679.2,841.3,155.3,392.65,630.0,324.2,474.7,9,4,4_0,3
4617,5,26880.4,"[606.4, 206.2, 134.0, 200.6]",0,21988,606.4,673.4,740.4,206.2,306.5,406.8,134.0,200.6,9,4,4_0,3
4617,7,172227.44,"[256.2, 87.7, 306.4, 562.1]",0,21989,256.2,409.4,562.5999999999999,87.7,368.75,649.8000000000001,306.4,562.1,9,4,4_0,3
4617,5,24065.63,"[321.6, 114.1, 128.9, 186.7]",0,21990,321.6,386.05,450.5,114.1,207.45,300.79999999999995,128.9,186.7,9,4,4_0,3
4617,0,2049.84,"[473.1, 707.9, 35.1, 58.4]",0,21991,473.1,490.65,508.2000000000001,707.9,737.1,766.3,35.1,58.4,9,4,4_0,3
4618,0,219978.99,"[225.8, 242.2, 623.7, 352.7]",0,21992,225.8,537.6500000000001,849.5,242.2,418.55,594.9,623.7,352.7,2,1,1_0,1
4618,0,66301.51,"[760.9, 758.7, 250.1, 265.1]",0,21993,760.9,885.9499999999999,1011.0,758.7,891.25,1023.8,250.1,265.1,2,1,1_0,1
4619,7,23275.7,"[188.3, 273.5, 162.2, 143.5]",0,21994,188.3,269.4,350.5,273.5,345.25,417.0,162.2,143.5,10,3,3_1,3
4619,1,277769.05,"[107.7, 365.2, 724.3, 383.5]",0,21995,107.7,469.85,832.0,365.2,556.95,748.7,724.3,383.5,10,3,3_1,3
4619,1,208923.88,"[190.0, 338.5, 579.7, 360.4]",0,21996,190.0,479.85,769.7,338.5,518.7,698.9,579.7,360.4,10,3,3_1,3
4619,1,68006.64,"[286.1, 283.4, 368.4, 184.6]",0,21997,286.1,470.3,654.5,283.4,375.7,468.0,368.4,184.6,10,3,3_1,3
4619,1,50537.7,"[0.0, 142.7, 233.0, 216.9]",0,21998,0.0,116.5,233.0,142.7,251.15,359.6,233.0,216.9,10,3,3_1,3
4619,0,11786.35,"[382.3, 671.2, 138.5, 85.1]",0,21999,382.3,451.55,520.8,671.2,713.75,756.3000000000001,138.5,85.1,10,3,3_1,3
4619,1,36390.69,"[0.0, 244.1, 122.9, 296.1]",0,22000,0.0,61.45,122.9,244.1,392.15,540.2,122.9,296.1,10,3,3_1,3
4619,1,13926.96,"[593.6, 389.1, 133.4, 104.4]",0,22001,593.6,660.3000000000001,727.0,389.1,441.3,493.5,133.4,104.4,10,3,3_1,3
4619,1,19845.0,"[405.3, 370.3, 202.5, 98.0]",0,22002,405.3,506.55,607.8,370.3,419.3,468.3,202.5,98.0,10,3,3_1,3
4619,0,9558.35,"[634.6, 546.3, 74.5, 128.3]",0,22003,634.6,671.85,709.1,546.3,610.4499999999999,674.5999999999999,74.5,128.3,10,3,3_1,3
4620,4,23199.2,"[291.9, 543.5, 308.5, 75.2]",0,22004,291.9,446.15,600.4,543.5,581.1,618.7,308.5,75.2,1,1,1_0,2
4621,2,259702.1,"[269.9, 291.6, 525.5, 494.2]",0,22005,269.9,532.65,795.4,291.6,538.7,785.8,525.5,494.2,1,1,1_0,1
4622,1,32037.28,"[0.0, 410.4, 119.9, 267.2]",0,22006,0.0,59.95,119.9,410.4,544.0,677.5999999999999,119.9,267.2,8,1,1_0,3
4622,1,17105.2,"[0.0, 677.8, 74.5, 229.6]",0,22007,0.0,37.25,74.5,677.8,792.5999999999999,907.4,74.5,229.6,8,1,1_0,3
4622,1,147763.05,"[69.8, 570.9, 399.9, 369.5]",0,22008,69.8,269.75,469.7,570.9,755.65,940.4,399.9,369.5,8,1,1_0,3
4622,1,185193.36,"[39.3, 156.7, 442.2, 418.8]",0,22009,39.3,260.4,481.5,156.7,366.1,575.5,442.2,418.8,8,1,1_0,3
4622,1,58217.7,"[894.6, 572.4, 129.0, 451.3]",0,22010,894.6,959.1,1023.6,572.4,798.05,1023.7,129.0,451.3,8,1,1_0,3
4622,1,90990.69,"[456.8, 459.9, 468.3, 194.3]",0,22011,456.8,690.95,925.1,459.9,557.05,654.2,468.3,194.3,8,1,1_0,3
4622,1,171701.1,"[454.4, 640.8, 513.0, 334.7]",0,22012,454.4,710.9,967.4,640.8,808.15,975.5,513.0,334.7,8,1,1_0,3
4622,1,3451.68,"[943.7, 570.2, 79.9, 43.2]",0,22013,943.7,983.65,1023.6,570.2,591.8000000000001,613.4000000000001,79.9,43.2,8,1,1_0,3
4623,4,47979.25,"[411.9, 287.5, 262.9, 182.5]",0,22014,411.9,543.3499999999999,674.8,287.5,378.75,470.0,262.9,182.5,1,1,1_0,1
4624,7,8788.64,"[202.5, 459.9, 82.6, 106.4]",0,22015,202.5,243.8,285.1,459.9,513.1,566.3,82.6,106.4,3,2,2_0,4
4624,7,174099.42,"[255.3, 354.3, 382.3, 455.4]",0,22016,255.3,446.4500000000001,637.6,354.3,582.0,809.7,382.3,455.4,3,2,2_0,4
4624,0,5638.4,"[178.5, 935.6, 64.0, 88.1]",0,22017,178.5,210.5,242.5,935.6,979.65,1023.7,64.0,88.1,3,2,2_0,4
4625,5,439755.55,"[182.3, 73.3, 547.3, 803.5]",0,22018,182.3,455.95,729.5999999999999,73.3,475.05,876.8,547.3,803.5,1,1,1_0,0
4626,7,363355.65,"[651.5, 2.0, 372.1, 976.5]",0,22019,651.5,837.55,1023.6,2.0,490.25,978.5,372.1,976.5,5,3,3_0,4
4626,7,2811.2,"[702.3, 0.0, 200.8, 14.0]",0,22020,702.3,802.6999999999999,903.1,0.0,7.0,14.0,200.8,14.0,5,3,3_0,4
4626,1,3553.11,"[329.5, 71.6, 106.7, 33.3]",0,22021,329.5,382.85,436.2,71.6,88.25,104.9,106.7,33.3,5,3,3_0,4
4626,9,163213.52,"[7.8, 857.9, 984.4, 165.8]",0,22022,7.8,500.0,992.2,857.9,940.8,1023.7,984.4,165.8,5,3,3_0,4
4626,7,935149.95,"[0.0, 38.3, 1023.7, 913.5]",0,22023,0.0,511.85,1023.7,38.3,495.05,951.8,1023.7,913.5,5,3,3_0,4
4627,7,51778.99,"[392.8, 383.0, 283.1, 182.9]",0,22024,392.8,534.35,675.9000000000001,383.0,474.45,565.9,283.1,182.9,1,1,1_0,1
4628,2,435995.6,"[176.8, 194.4, 659.6, 661.0]",0,22025,176.8,506.6,836.4000000000001,194.4,524.9,855.4,659.6,661.0,1,1,1_0,2
4629,0,196192.75,"[255.7, 287.5, 450.5, 435.5]",0,22026,255.7,480.95,706.2,287.5,505.25,723.0,450.5,435.5,1,1,1_0,2
4630,4,186740.4,"[424.0, 122.9, 310.2, 602.0]",0,22027,424.0,579.1,734.2,122.9,423.9,724.9,310.2,602.0,1,1,1_0,2
4631,1,328338.0,"[42.0, 260.6, 754.8, 435.0]",0,22028,42.0,419.4,796.8,260.6,478.1,695.6,754.8,435.0,1,1,1_0,1
4632,0,406919.55,"[121.2, 302.7, 797.1, 510.5]",0,22029,121.2,519.75,918.3,302.7,557.95,813.2,797.1,510.5,1,1,1_0,4
4633,5,185590.92,"[216.1, 37.2, 586.2, 316.6]",0,22030,216.1,509.2000000000001,802.3000000000001,37.2,195.5,353.8,586.2,316.6,2,1,1_0,3
4633,5,493038.42,"[154.9, 345.1, 835.8, 589.9]",0,22031,154.9,572.8,990.7,345.1,640.05,935.0,835.8,589.9,2,1,1_0,3
4634,2,39867.0,"[420.3, 317.6, 205.5, 194.0]",0,22032,420.3,523.05,625.8,317.6,414.6,511.6,205.5,194.0,1,1,1_0,2
4635,7,262049.39,"[178.9, 237.5, 562.7, 465.7]",0,22033,178.9,460.25,741.6,237.5,470.35,703.2,562.7,465.7,1,1,1_0,0
4636,6,41435.42,"[446.7, 681.0, 219.7, 188.6]",0,22034,446.7,556.55,666.4,681.0,775.3,869.6,219.7,188.6,9,2,2_0,0
4636,6,5792.16,"[400.3, 659.6, 52.8, 109.7]",0,22035,400.3,426.7,453.1,659.6,714.45,769.3000000000001,52.8,109.7,9,2,2_0,0
4636,6,48947.4,"[442.4, 594.6, 229.8, 213.0]",0,22036,442.4,557.3,672.2,594.6,701.1,807.6,229.8,213.0,9,2,2_0,0
4636,6,7496.85,"[387.8, 584.8, 61.5, 121.9]",0,22037,387.8,418.55,449.3,584.8,645.75,706.6999999999999,61.5,121.9,9,2,2_0,0
4636,6,133610.6,"[283.2, 363.0, 381.2, 350.5]",0,22038,283.2,473.8,664.4,363.0,538.25,713.5,381.2,350.5,9,2,2_0,0
4636,7,72661.36,"[286.5, 117.8, 199.4, 364.4]",0,22039,286.5,386.2,485.9,117.8,300.0,482.2,199.4,364.4,9,2,2_0,0
4636,7,144844.56,"[174.0, 429.0, 243.6, 594.6]",0,22040,174.0,295.8,417.6,429.0,726.3,1023.6,243.6,594.6,9,2,2_0,0
4636,7,97066.75,"[683.2, 369.1, 258.5, 375.5]",0,22041,683.2,812.45,941.7,369.1,556.85,744.6,258.5,375.5,9,2,2_0,0
4636,7,121149.6,"[418.3, 61.0, 282.4, 429.0]",0,22042,418.3,559.5,700.7,61.0,275.5,490.0,282.4,429.0,9,2,2_0,0
4637,0,1823.5,"[602.9, 247.9, 35.0, 52.1]",0,22043,602.9,620.4,637.9,247.9,273.95,300.0,35.0,52.1,5,3,3_0,1
4637,0,1894.68,"[996.1, 6.4, 27.7, 68.4]",0,22044,996.1,1009.95,1023.8,6.4,40.6,74.80000000000001,27.7,68.4,5,3,3_0,1
4637,1,11793.8,"[672.8, 0.0, 108.2, 109.0]",0,22045,672.8,726.9,781.0,0.0,54.5,109.0,108.2,109.0,5,3,3_0,1
4637,7,304848.92,"[215.9, 253.6, 556.7, 547.6]",0,22046,215.9,494.25,772.6,253.6,527.4,801.2,556.7,547.6,5,3,3_0,1
4637,0,2333.56,"[722.8, 0.0, 25.7, 90.8]",0,22047,722.8,735.65,748.5,0.0,45.4,90.8,25.7,90.8,5,3,3_0,1
4638,7,293097.42,"[305.5, 53.5, 408.1, 718.2]",0,22048,305.5,509.55,713.6,53.5,412.6,771.7,408.1,718.2,2,2,2_0,1
4638,0,8711.92,"[611.0, 781.5, 65.8, 132.4]",0,22049,611.0,643.9,676.8,781.5,847.7,913.9,65.8,132.4,2,2,2_0,1
4639,7,67177.92,"[46.2, 547.6, 220.4, 304.8]",0,22050,46.2,156.4,266.6,547.6,700.0,852.4000000000001,220.4,304.8,5,1,1_0,4
4639,7,85645.94,"[241.0, 506.9, 225.8, 379.3]",0,22051,241.0,353.9,466.8,506.9,696.55,886.2,225.8,379.3,5,1,1_0,4
4639,7,65755.88,"[807.4, 353.2, 202.7, 324.4]",0,22052,807.4,908.75,1010.1,353.2,515.4,677.5999999999999,202.7,324.4,5,1,1_0,4
4639,7,67758.6,"[669.0, 548.2, 204.4, 331.5]",0,22053,669.0,771.2,873.4,548.2,713.95,879.7,204.4,331.5,5,1,1_0,4
4639,7,99072.0,"[431.0, 500.1, 240.0, 412.8]",0,22054,431.0,551.0,671.0,500.1,706.5,912.9,240.0,412.8,5,1,1_0,4
4640,9,435764.46,"[151.1, 170.7, 716.6, 608.1]",0,22055,151.1,509.4,867.7,170.7,474.75,778.8,716.6,608.1,1,1,1_0,0
4641,2,246693.72,"[333.5, 214.9, 452.4, 545.3]",0,22056,333.5,559.7,785.9,214.9,487.55,760.1999999999999,452.4,545.3,1,1,1_0,3
4642,1,756714.36,"[56.9, 155.7, 966.8, 782.7]",0,22057,56.9,540.3,1023.7,155.7,547.05,938.4,966.8,782.7,3,3,3_0,2
4642,7,69514.61,"[154.4, 68.1, 387.7, 179.3]",0,22058,154.4,348.25,542.1,68.1,157.75,247.4,387.7,179.3,3,3,3_0,2
4642,0,32324.7,"[686.7, 239.7, 160.5, 201.4]",0,22059,686.7,766.95,847.2,239.7,340.4,441.1,160.5,201.4,3,3,3_0,2
4643,0,778338.42,"[0.0, 66.0, 849.9, 915.8]",0,22060,0.0,424.95,849.9,66.0,523.9,981.8,849.9,915.8,1,1,1_0,2
4644,1,711886.2,"[89.4, 39.3, 753.0, 945.4]",0,22061,89.4,465.9,842.4,39.3,512.0,984.7,753.0,945.4,2,2,2_0,0
4644,0,65699.27,"[96.5, 203.5, 209.3, 313.9]",0,22062,96.5,201.15,305.8,203.5,360.45,517.4,209.3,313.9,2,2,2_0,0
4645,1,160989.52,"[258.5, 357.6, 495.2, 325.1]",0,22063,258.5,506.1,753.7,357.6,520.1500000000001,682.7,495.2,325.1,1,1,1_0,3
4646,0,358450.84,"[209.0, 288.8, 578.8, 619.3]",0,22064,209.0,498.4,787.8,288.8,598.45,908.1,578.8,619.3,1,1,1_0,3
4647,7,69012.06,"[398.9, 461.9, 257.7, 267.8]",0,22065,398.9,527.75,656.5999999999999,461.9,595.8,729.7,257.7,267.8,1,1,1_0,0
4648,1,192268.6,"[312.9, 278.7, 532.6, 361.0]",0,22066,312.9,579.2,845.5,278.7,459.2,639.7,532.6,361.0,3,2,2_0,4
4648,0,26377.34,"[673.6, 366.1, 103.4, 255.1]",0,22067,673.6,725.3000000000001,777.0,366.1,493.65,621.2,103.4,255.1,3,2,2_0,4
4648,0,7297.22,"[315.2, 287.6, 32.9, 221.8]",0,22068,315.2,331.65,348.1,287.6,398.5,509.4,32.9,221.8,3,2,2_0,4
4649,2,355154.58,"[264.5, 190.7, 594.6, 597.3]",0,22069,264.5,561.8,859.1,190.7,489.35,788.0,594.6,597.3,1,1,1_0,2
4650,1,288331.58,"[214.3, 217.1, 572.2, 503.9]",0,22070,214.3,500.4,786.5,217.1,469.05,721.0,572.2,503.9,1,1,1_0,2
4651,7,9404.37,"[255.0, 348.8, 54.9, 171.3]",0,22071,255.0,282.45,309.9,348.8,434.4500000000001,520.1,54.9,171.3,10,2,2_1,4
4651,7,115638.52,"[300.2, 409.1, 262.1, 441.2]",0,22072,300.2,431.25,562.3,409.1,629.7,850.3,262.1,441.2,10,2,2_1,4
4651,7,68682.66,"[262.9, 148.3, 221.7, 309.8]",0,22073,262.9,373.75,484.6,148.3,303.20000000000005,458.1,221.7,309.8,10,2,2_1,4
4651,7,15458.52,"[743.9, 732.1, 92.4, 167.3]",0,22074,743.9,790.1,836.3,732.1,815.75,899.4000000000001,92.4,167.3,10,2,2_1,4
4651,7,96857.99,"[557.2, 549.2, 233.9, 414.1]",0,22075,557.2,674.1500000000001,791.1,549.2,756.25,963.3,233.9,414.1,10,2,2_1,4
4651,7,153023.86,"[415.5, 224.8, 341.8, 447.7]",0,22076,415.5,586.4,757.3,224.8,448.65,672.5,341.8,447.7,10,2,2_1,4
4651,5,3763.53,"[472.6, 232.6, 47.7, 78.9]",0,22077,472.6,496.4500000000001,520.3000000000001,232.6,272.05,311.5,47.7,78.9,10,2,2_1,4
4651,5,6005.93,"[472.6, 233.3, 72.1, 83.3]",0,22078,472.6,508.65,544.7,233.3,274.95,316.6,72.1,83.3,10,2,2_1,4
4651,5,3814.4,"[627.3, 586.2, 64.0, 59.6]",0,22079,627.3,659.3,691.3,586.2,616.0,645.8000000000001,64.0,59.6,10,2,2_1,4
4651,5,10480.14,"[590.0, 191.3, 86.9, 120.6]",0,22080,590.0,633.45,676.9,191.3,251.6,311.9,86.9,120.6,10,2,2_1,4
4652,7,9178.68,"[187.7, 226.2, 68.6, 133.8]",0,22081,187.7,222.0,256.29999999999995,226.2,293.1,360.0,68.6,133.8,14,3,3_1,0
4652,7,91676.16,"[393.4, 506.6, 276.8, 331.2]",0,22082,393.4,531.8,670.2,506.6,672.2,837.8,276.8,331.2,14,3,3_1,0
4652,2,5027.68,"[417.5, 612.2, 53.6, 93.8]",0,22083,417.5,444.3,471.1,612.2,659.1,706.0,53.6,93.8,14,3,3_1,0
4652,1,3512.16,"[415.2, 608.2, 43.2, 81.3]",0,22084,415.2,436.8,458.4,608.2,648.85,689.5,43.2,81.3,14,3,3_1,0
4652,7,15030.84,"[550.6, 491.0, 129.8, 115.8]",0,22085,550.6,615.5,680.4000000000001,491.0,548.9,606.8,129.8,115.8,14,3,3_1,0
4652,7,72668.5,"[221.7, 330.5, 177.5, 409.4]",0,22086,221.7,310.45,399.2,330.5,535.2,739.9,177.5,409.4,14,3,3_1,0
4652,7,13520.0,"[183.6, 342.0, 80.0, 169.0]",0,22087,183.6,223.6,263.6,342.0,426.5,511.0,80.0,169.0,14,3,3_1,0
4652,7,85995.01,"[302.7, 239.4, 262.1, 328.1]",0,22088,302.7,433.75,564.8,239.4,403.4500000000001,567.5,262.1,328.1,14,3,3_1,0
4652,7,18645.84,"[319.5, 77.5, 84.6, 220.4]",0,22089,319.5,361.8,404.1,77.5,187.7,297.9,84.6,220.4,14,3,3_1,0
4652,7,70561.7,"[393.7, 69.1, 278.9, 253.0]",0,22090,393.7,533.15,672.5999999999999,69.1,195.6,322.1,278.9,253.0,14,3,3_1,0
4652,7,133599.6,"[640.0, 181.5, 266.4, 501.5]",0,22091,640.0,773.2,906.4,181.5,432.25,683.0,266.4,501.5,14,3,3_1,0
4652,7,9565.71,"[189.5, 233.3, 86.1, 111.1]",0,22092,189.5,232.55,275.6,233.3,288.85,344.4,86.1,111.1,14,3,3_1,0
4652,7,64962.97,"[482.3, 178.5, 187.7, 346.1]",0,22093,482.3,576.15,670.0,178.5,351.55,524.6,187.7,346.1,14,3,3_1,0
4652,7,9883.14,"[254.7, 215.0, 76.2, 129.7]",0,22094,254.7,292.8,330.9,215.0,279.85,344.7,76.2,129.7,14,3,3_1,0
4653,2,179863.12,"[307.8, 261.3, 392.8, 457.9]",0,22095,307.8,504.2000000000001,700.6,261.3,490.25,719.2,392.8,457.9,2,2,2_0,0
4653,0,21543.72,"[394.2, 196.1, 257.7, 83.6]",0,22096,394.2,523.05,651.9,196.1,237.9,279.7,257.7,83.6,2,2,2_0,0
4654,0,43647.99,"[482.5, 0.0, 170.7, 255.7]",0,22097,482.5,567.85,653.2,0.0,127.85,255.7,170.7,255.7,7,3,3_0,1
4654,3,31234.91,"[227.3, 465.3, 186.7, 167.3]",0,22098,227.3,320.65,414.0,465.3,548.95,632.6,186.7,167.3,7,3,3_0,1
4654,0,200795.6,"[0.0, 495.4, 413.5, 485.6]",0,22099,0.0,206.75,413.5,495.4,738.2,981.0,413.5,485.6,7,3,3_0,1
4654,5,185066.28,"[412.7, 198.8, 289.8, 638.6]",0,22100,412.7,557.6,702.5,198.8,518.1,837.4000000000001,289.8,638.6,7,3,3_0,1
4654,0,217280.7,"[0.0, 0.0, 341.1, 637.0]",0,22101,0.0,170.55,341.1,0.0,318.5,637.0,341.1,637.0,7,3,3_0,1
4654,0,406839.55,"[0.0, 0.0, 553.9, 734.5]",0,22102,0.0,276.95,553.9,0.0,367.25,734.5,553.9,734.5,7,3,3_0,1
4654,0,9644.18,"[658.5, 0.0, 63.7, 151.4]",0,22103,658.5,690.35,722.2,0.0,75.7,151.4,63.7,151.4,7,3,3_0,1
4655,5,97999.8,"[369.4, 378.9, 350.5, 279.6]",0,22104,369.4,544.65,719.9,378.9,518.7,658.5,350.5,279.6,1,1,1_0,4
4656,1,399480.28,"[224.5, 391.4, 677.2, 589.9]",0,22105,224.5,563.1,901.7,391.4,686.3499999999999,981.3,677.2,589.9,7,3,3_0,1
4656,1,207090.68,"[229.9, 267.5, 571.6, 362.3]",0,22106,229.9,515.7,801.5,267.5,448.65,629.8,571.6,362.3,7,3,3_0,1
4656,7,23530.56,"[569.9, 261.8, 154.4, 152.4]",0,22107,569.9,647.1,724.3,261.8,338.0,414.2000000000001,154.4,152.4,7,3,3_0,1
4656,7,17292.66,"[476.4, 282.4, 118.2, 146.3]",0,22108,476.4,535.5,594.6,282.4,355.54999999999995,428.7,118.2,146.3,7,3,3_0,1
4656,7,16103.88,"[476.4, 130.0, 99.9, 161.2]",0,22109,476.4,526.35,576.3,130.0,210.6,291.2,99.9,161.2,7,3,3_0,1
4656,5,3339.15,"[532.0, 310.5, 33.9, 98.5]",0,22110,532.0,548.95,565.9,310.5,359.75,409.0,33.9,98.5,7,3,3_0,1
4656,5,3471.6,"[492.7, 334.2, 44.0, 78.9]",0,22111,492.7,514.7,536.7,334.2,373.65,413.1,44.0,78.9,7,3,3_0,1
4657,0,545704.64,"[234.3, 59.4, 605.8, 900.8]",0,22112,234.3,537.2,840.0999999999999,59.4,509.8,960.2,605.8,900.8,1,1,1_0,0
4658,0,226146.9,"[354.0, 145.6, 339.0, 667.1]",0,22113,354.0,523.5,693.0,145.6,479.15,812.7,339.0,667.1,1,1,1_0,0
4659,5,77726.2,"[579.7, 512.3, 277.0, 280.6]",0,22114,579.7,718.2,856.7,512.3,652.5999999999999,792.9,277.0,280.6,5,3,3_0,1
4659,1,169882.44,"[74.8, 305.5, 427.7, 397.2]",0,22115,74.8,288.65,502.5,305.5,504.1,702.7,427.7,397.2,5,3,3_0,1
4659,5,5474.56,"[401.6, 561.3, 72.8, 75.2]",0,22116,401.6,438.0,474.4,561.3,598.9,636.5,72.8,75.2,5,3,3_0,1
4659,0,14600.02,"[361.3, 675.0, 177.4, 82.3]",0,22117,361.3,450.0,538.7,675.0,716.15,757.3,177.4,82.3,5,3,3_0,1
4659,1,11760.57,"[0.0, 122.7, 87.7, 134.1]",0,22118,0.0,43.85,87.7,122.7,189.75,256.8,87.7,134.1,5,3,3_0,1
4660,7,18725.85,"[331.5, 335.0, 128.7, 145.5]",0,22119,331.5,395.85,460.2,335.0,407.75,480.5,128.7,145.5,6,1,1_0,4
4660,7,107337.56,"[431.4, 364.7, 548.2, 195.8]",0,22120,431.4,705.5,979.6,364.7,462.6,560.5,548.2,195.8,6,1,1_0,4
4660,7,62874.89,"[135.1, 398.0, 320.3, 196.3]",0,22121,135.1,295.25,455.4,398.0,496.15,594.3,320.3,196.3,6,1,1_0,4
4660,7,158412.12,"[62.6, 505.1, 408.7, 387.6]",0,22122,62.6,266.95,471.3,505.1,698.9000000000001,892.7,408.7,387.6,6,1,1_0,4
4660,7,169333.32,"[385.4, 190.0, 571.3, 296.4]",0,22123,385.4,671.05,956.7,190.0,338.2,486.4,571.3,296.4,6,1,1_0,4
4660,7,16646.28,"[934.3, 483.6, 89.4, 186.2]",0,22124,934.3,979.0,1023.7,483.6,576.7,669.8,89.4,186.2,6,1,1_0,4
4661,0,43023.24,"[474.1, 472.4, 226.2, 190.2]",0,22125,474.1,587.2,700.3,472.4,567.5,662.5999999999999,226.2,190.2,1,1,1_0,3
