image_id,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
4456,train/4456.jpg,1024,1024,21138,7,0,113954.4,540.4,83.6,238.0,478.8
4456,train/4456.jpg,1024,1024,21139,1,0,1412.25,693.8,100.6,26.9,52.5
4456,train/4456.jpg,1024,1024,21140,7,0,151430.7,548.3,376.6,386.5,391.8
4456,train/4456.jpg,1024,1024,21141,5,0,2799.9,931.8,589.9,36.6,76.5
4456,train/4456.jpg,1024,1024,21142,7,0,55157.75,255.7,547.2,247.9,222.5
4456,train/4456.jpg,1024,1024,21143,1,0,4122.42,939.7,797.1,54.1,76.2
4457,train/4457.jpg,1024,1024,21144,2,0,13533.9,410.1,593.3,118.2,114.5
4457,train/4457.jpg,1024,1024,21145,7,0,172619.72,243.5,194.3,427.7,403.6
4458,train/4458.jpg,1024,1024,21146,7,0,299781.5,217.7,312.9,582.1,515.0
4459,train/4459.jpg,1024,1024,21147,0,0,343068.22,242.0,250.2,628.1,546.2
4460,train/4460.jpg,1024,1024,21148,9,0,289844.21,345.7,161.8,391.1,741.1
4461,train/4461.jpg,1024,1024,21149,1,0,330450.36,0.0,436.6,1023.7,322.8
4461,train/4461.jpg,1024,1024,21150,1,0,86413.5,339.0,567.9,555.0,155.7
4461,train/4461.jpg,1024,1024,21151,1,0,208591.2,37.6,448.3,858.4,243.0
4461,train/4461.jpg,1024,1024,21152,1,0,4088.56,76.2,486.3,59.6,68.6
4461,train/4461.jpg,1024,1024,21153,1,0,85839.94,74.5,539.7,672.2,127.7
4461,train/4461.jpg,1024,1024,21154,1,0,57706.6,49.8,551.1,613.9,94.0
4461,train/4461.jpg,1024,1024,21155,1,0,89428.15,83.6,477.7,648.5,137.9
4461,train/4461.jpg,1024,1024,21156,1,0,1932.14,489.0,409.9,51.8,37.3
4462,train/4462.jpg,1024,1024,21157,7,0,395702.31,80.3,283.4,813.7,486.3
4463,train/4463.jpg,1024,1024,21158,3,0,79800.73,397.5,400.5,226.9,351.7
4464,train/4464.jpg,1024,1024,21159,7,0,76880.53,369.4,524.2,382.3,201.1
4465,train/4465.jpg,1024,1024,21160,5,0,49140.27,704.0,365.7,153.9,319.3
4465,train/4465.jpg,1024,1024,21161,2,0,110469.42,432.0,381.3,358.9,307.8
4465,train/4465.jpg,1024,1024,21162,1,0,76231.8,244.1,371.8,205.2,371.5
4466,train/4466.jpg,1024,1024,21163,1,0,12120.4,0.0,524.4,77.2,157.0
4466,train/4466.jpg,1024,1024,21164,1,0,36850.32,167.6,143.5,322.4,114.3
4466,train/4466.jpg,1024,1024,21165,6,0,186470.58,115.5,590.5,539.4,345.7
4466,train/4466.jpg,1024,1024,21166,0,0,7474.88,265.1,219.7,198.8,37.6
4466,train/4466.jpg,1024,1024,21167,0,0,972.4,311.9,226.0,74.8,13.0
4466,train/4466.jpg,1024,1024,21168,6,0,37348.08,163.9,449.8,283.8,131.6
4466,train/4466.jpg,1024,1024,21169,6,0,77656.95,368.4,375.9,415.5,186.9
4466,train/4466.jpg,1024,1024,21170,6,0,21920.94,238.7,432.5,189.3,115.8
4466,train/4466.jpg,1024,1024,21171,7,0,85563.82,72.5,230.1,331.9,257.8
4466,train/4466.jpg,1024,1024,21172,1,0,22637.12,65.4,248.1,174.4,129.8
4466,train/4466.jpg,1024,1024,21173,1,0,2349.8,186.9,243.6,37.9,62.0
4466,train/4466.jpg,1024,1024,21174,7,0,7886.25,162.9,228.1,70.1,112.5
4466,train/4466.jpg,1024,1024,21175,1,0,17755.62,122.6,202.2,109.4,162.3
4466,train/4466.jpg,1024,1024,21176,1,0,3926.0,137.1,214.9,65.0,60.4
4466,train/4466.jpg,1024,1024,21177,6,0,81983.88,380.6,307.8,442.2,185.4
4466,train/4466.jpg,1024,1024,21178,6,0,98263.72,359.3,213.3,462.2,212.6
4466,train/4466.jpg,1024,1024,21179,1,0,21395.04,75.2,241.3,139.2,153.7
4466,train/4466.jpg,1024,1024,21180,0,0,57737.16,0.0,250.4,131.4,439.4
4467,train/4467.jpg,1024,1024,21181,0,0,101428.36,733.0,645.8,268.4,377.9
4467,train/4467.jpg,1024,1024,21182,0,0,21219.2,768.0,623.1,174.5,121.6
4467,train/4467.jpg,1024,1024,21183,1,0,943544.29,0.0,0.0,921.7,1023.7
4467,train/4467.jpg,1024,1024,21184,2,0,204780.51,469.3,159.5,432.3,473.7
4467,train/4467.jpg,1024,1024,21185,0,0,9931.19,626.5,627.8,259.3,38.3
4467,train/4467.jpg,1024,1024,21186,7,0,27175.89,227.6,920.7,264.1,102.9
4467,train/4467.jpg,1024,1024,21187,2,0,340039.21,106.7,396.5,553.9,613.9
4467,train/4467.jpg,1024,1024,21188,0,0,45018.72,700.4,106.7,183.9,244.8
4467,train/4467.jpg,1024,1024,21189,1,0,13960.98,183.9,831.3,72.6,192.3
4468,train/4468.jpg,1024,1024,21190,1,0,128583.49,500.3,502.2,399.7,321.7
4468,train/4468.jpg,1024,1024,21191,1,0,35135.82,657.8,607.5,228.6,153.7
4468,train/4468.jpg,1024,1024,21192,1,0,7442.52,701.5,696.2,113.8,65.4
4468,train/4468.jpg,1024,1024,21193,1,0,725.68,650.2,734.1,37.6,19.3
4468,train/4468.jpg,1024,1024,21194,1,0,4561.2,588.2,704.0,72.4,63.0
4468,train/4468.jpg,1024,1024,21195,1,0,8135.76,493.2,648.5,124.4,65.4
4468,train/4468.jpg,1024,1024,21196,1,0,18749.25,534.9,641.4,192.3,97.5
4468,train/4468.jpg,1024,1024,21197,1,0,11818.86,575.0,631.5,140.2,84.3
4468,train/4468.jpg,1024,1024,21198,1,0,13705.8,712.6,622.4,129.3,106.0
4468,train/4468.jpg,1024,1024,21199,2,0,5084.1,876.4,525.2,53.8,94.5
4468,train/4468.jpg,1024,1024,21200,1,0,34135.83,792.9,389.1,137.7,247.9
4468,train/4468.jpg,1024,1024,21201,1,0,2435.4,605.0,619.0,61.5,39.6
4468,train/4468.jpg,1024,1024,21202,1,0,10826.16,842.9,398.6,57.1,189.6
4468,train/4468.jpg,1024,1024,21203,1,0,30987.78,642.8,562.1,214.3,144.6
4468,train/4468.jpg,1024,1024,21204,1,0,4141.6,704.8,659.6,66.8,62.0
4468,train/4468.jpg,1024,1024,21205,1,0,1933.46,767.0,567.2,55.4,34.9
4468,train/4468.jpg,1024,1024,21206,1,0,10130.12,654.5,580.1,119.6,84.7
4468,train/4468.jpg,1024,1024,21207,1,0,202267.41,406.1,277.7,527.7,383.3
4468,train/4468.jpg,1024,1024,21208,1,0,12622.52,622.5,413.1,112.3,112.4
4468,train/4468.jpg,1024,1024,21209,1,0,52722.74,658.5,155.4,209.8,251.3
4468,train/4468.jpg,1024,1024,21210,7,0,2210.72,816.5,212.0,32.8,67.4
4468,train/4468.jpg,1024,1024,21211,1,0,2724.68,821.6,389.1,52.6,51.8
4468,train/4468.jpg,1024,1024,21212,0,0,50219.61,82.0,312.9,266.7,188.3
4468,train/4468.jpg,1024,1024,21213,1,0,232171.2,89.9,318.3,414.0,560.8
4468,train/4468.jpg,1024,1024,21214,1,0,9711.9,281.9,411.4,109.0,89.1
4468,train/4468.jpg,1024,1024,21215,1,0,65651.46,93.5,381.6,216.6,303.1
4468,train/4468.jpg,1024,1024,21216,1,0,4169.04,167.1,645.1,69.6,59.9
4468,train/4468.jpg,1024,1024,21217,1,0,38295.6,217.4,460.2,194.0,197.4
4469,train/4469.jpg,1024,1024,21218,1,0,33514.25,521.0,453.7,174.1,192.5
4470,train/4470.jpg,1024,1024,21219,7,0,188234.8,582.9,5.1,275.6,683.0
4470,train/4470.jpg,1024,1024,21220,2,0,27764.38,134.3,638.0,200.9,138.2
4470,train/4470.jpg,1024,1024,21221,2,0,42888.97,133.8,542.8,208.3,205.9
4470,train/4470.jpg,1024,1024,21222,7,0,250444.8,260.1,408.0,434.8,576.0
4471,train/4471.jpg,1024,1024,21223,1,0,121563.62,696.2,80.3,327.4,371.3
4471,train/4471.jpg,1024,1024,21224,6,0,106733.76,215.4,119.9,453.8,235.2
4471,train/4471.jpg,1024,1024,21225,7,0,101157.94,159.5,298.4,580.7,174.2
4471,train/4471.jpg,1024,1024,21226,1,0,250572.9,353.5,382.7,573.0,437.3
4471,train/4471.jpg,1024,1024,21227,1,0,16068.12,66.4,551.1,117.2,137.1
4472,train/4472.jpg,1024,1024,21228,5,0,27950.0,393.8,385.4,172.0,162.5
4473,train/4473.jpg,1024,1024,21229,1,0,224208.02,259.4,223.0,455.8,491.9
4474,train/4474.jpg,1024,1024,21230,2,0,118769.56,346.0,432.6,340.9,348.4
4475,train/4475.jpg,1024,1024,21231,5,0,15429.0,112.4,514.1,92.5,166.8
4475,train/4475.jpg,1024,1024,21232,7,0,530962.36,100.8,291.5,798.8,664.7
4475,train/4475.jpg,1024,1024,21233,1,0,165804.96,310.8,164.2,464.7,356.8
4475,train/4475.jpg,1024,1024,21234,3,0,30601.92,923.2,152.2,100.4,304.8
4476,train/4476.jpg,1024,1024,21235,4,0,648278.4,110.4,83.6,739.2,877.0
4477,train/4477.jpg,1024,1024,21236,0,0,214241.2,195.4,128.5,404.0,530.3
4477,train/4477.jpg,1024,1024,21237,7,0,165125.01,149.3,490.4,366.7,450.3
4477,train/4477.jpg,1024,1024,21238,7,0,180798.09,481.5,341.1,367.7,491.7
4477,train/4477.jpg,1024,1024,21239,0,0,4649.8,654.9,399.0,138.8,33.5
4478,train/4478.jpg,1024,1024,21240,7,0,22831.9,462.7,0.0,118.3,193.0
4478,train/4478.jpg,1024,1024,21241,7,0,42062.72,334.7,69.4,160.3,262.4
4478,train/4478.jpg,1024,1024,21242,7,0,85237.32,422.6,181.5,215.9,394.8
4478,train/4478.jpg,1024,1024,21243,7,0,121089.85,166.3,195.7,264.1,458.5
4478,train/4478.jpg,1024,1024,21244,1,0,102366.81,396.7,684.4,301.7,339.3
4478,train/4478.jpg,1024,1024,21245,1,0,127407.15,456.6,531.6,339.3,375.5
4478,train/4478.jpg,1024,1024,21246,1,0,37037.97,524.4,573.0,177.3,208.9
4479,train/4479.jpg,1024,1024,21247,0,0,75487.87,268.2,409.4,432.1,174.7
4480,train/4480.jpg,1024,1024,21248,0,0,443052.35,263.4,168.6,630.5,702.7
4481,train/4481.jpg,1024,1024,21249,1,0,272182.24,256.5,317.0,661.6,411.4
4481,train/4481.jpg,1024,1024,21250,1,0,123694.1,286.2,346.4,481.3,257.0
4481,train/4481.jpg,1024,1024,21251,1,0,146918.2,225.0,383.7,467.0,314.6
4481,train/4481.jpg,1024,1024,21252,1,0,74166.95,462.0,401.6,328.9,225.5
4481,train/4481.jpg,1024,1024,21253,1,0,17408.0,353.0,478.5,272.0,64.0
4481,train/4481.jpg,1024,1024,21254,1,0,11680.9,675.6,272.9,57.4,203.5
4481,train/4481.jpg,1024,1024,21255,1,0,82184.41,339.6,273.6,375.1,219.1
4481,train/4481.jpg,1024,1024,21256,1,0,79853.7,312.4,263.8,374.9,213.0
4481,train/4481.jpg,1024,1024,21257,7,0,86848.14,0.0,135.4,233.4,372.1
4481,train/4481.jpg,1024,1024,21258,3,0,59086.93,0.0,401.9,226.3,261.1
4481,train/4481.jpg,1024,1024,21259,7,0,158583.6,0.0,617.7,390.6,406.0
4482,train/4482.jpg,1024,1024,21260,2,0,125428.48,368.8,371.8,359.6,348.8
4482,train/4482.jpg,1024,1024,21261,1,0,148867.91,0.0,229.2,224.3,663.7
4483,train/4483.jpg,1024,1024,21262,0,0,175925.75,142.6,110.2,500.5,351.5
4483,train/4483.jpg,1024,1024,21263,0,0,7577.16,144.3,641.5,81.3,93.2
4483,train/4483.jpg,1024,1024,21264,1,0,148588.83,186.9,640.8,534.3,278.1
4484,train/4484.jpg,1024,1024,21265,1,0,462172.51,112.5,246.5,748.7,617.3
4484,train/4484.jpg,1024,1024,21266,1,0,174221.3,392.9,309.5,386.3,451.0
4485,train/4485.jpg,1024,1024,21267,0,0,15034.03,308.1,150.7,106.7,140.9
4485,train/4485.jpg,1024,1024,21268,7,0,44640.6,882.8,0.0,141.0,316.6
4485,train/4485.jpg,1024,1024,21269,7,0,383777.58,253.2,134.1,490.2,782.9
4486,train/4486.jpg,1024,1024,21270,5,0,38540.34,610.5,534.9,268.2,143.7
4486,train/4486.jpg,1024,1024,21271,2,0,140852.2,260.4,358.1,353.9,398.0
4486,train/4486.jpg,1024,1024,21272,1,0,81117.27,268.9,413.2,347.1,233.7
4486,train/4486.jpg,1024,1024,21273,5,0,81757.08,224.8,196.8,414.8,197.1
4487,train/4487.jpg,1024,1024,21274,3,0,111661.44,292.0,430.3,373.2,299.2
4488,train/4488.jpg,1024,1024,21275,6,0,13254.11,202.7,615.6,79.7,166.3
4488,train/4488.jpg,1024,1024,21276,6,0,112724.64,269.7,532.3,295.4,381.6
4488,train/4488.jpg,1024,1024,21277,6,0,80273.9,547.8,732.4,287.0,279.7
4488,train/4488.jpg,1024,1024,21278,1,0,1725.25,846.5,201.8,33.5,51.5
4488,train/4488.jpg,1024,1024,21279,0,0,1076.0,944.3,352.8,53.8,20.0
4488,train/4488.jpg,1024,1024,21280,7,0,37838.64,889.9,331.9,133.8,282.8
4488,train/4488.jpg,1024,1024,21281,6,0,177669.64,555.7,410.1,376.1,472.4
4488,train/4488.jpg,1024,1024,21282,6,0,102595.68,571.7,257.7,304.8,336.6
4488,train/4488.jpg,1024,1024,21283,1,0,71424.0,634.4,41.0,223.2,320.0
4488,train/4488.jpg,1024,1024,21284,1,0,14783.78,714.7,58.2,90.2,163.9
4488,train/4488.jpg,1024,1024,21285,1,0,1611.15,977.0,290.5,46.7,34.5
4488,train/4488.jpg,1024,1024,21286,1,0,1228.5,950.3,257.4,37.8,32.5
4488,train/4488.jpg,1024,1024,21287,6,0,122631.72,230.3,318.3,322.8,379.9
4488,train/4488.jpg,1024,1024,21288,5,0,25180.82,0.0,539.1,91.7,274.6
4488,train/4488.jpg,1024,1024,21289,0,0,28987.59,549.1,818.1,293.1,98.9
4488,train/4488.jpg,1024,1024,21290,0,0,63089.46,274.3,589.5,289.8,217.7
4488,train/4488.jpg,1024,1024,21291,0,0,56712.6,230.9,369.4,321.5,176.4
4489,train/4489.jpg,1024,1024,21292,7,0,373764.49,303.1,219.7,554.3,674.3
4490,train/4490.jpg,1024,1024,21293,0,0,189348.5,0.0,527.7,437.8,432.5
4490,train/4490.jpg,1024,1024,21294,0,0,286440.0,0.0,0.0,620.0,462.0
4490,train/4490.jpg,1024,1024,21295,0,0,35717.7,956.6,0.0,67.0,533.1
4490,train/4490.jpg,1024,1024,21296,6,0,379717.05,565.2,25.7,413.5,918.3
4491,train/4491.jpg,1024,1024,21297,0,0,542.52,571.9,0.0,13.2,41.1
4491,train/4491.jpg,1024,1024,21298,5,0,18162.78,496.1,41.5,157.8,115.1
4491,train/4491.jpg,1024,1024,21299,5,0,54010.56,498.8,73.1,152.4,354.4
4491,train/4491.jpg,1024,1024,21300,0,0,47463.95,355.2,420.3,138.5,342.7
4491,train/4491.jpg,1024,1024,21301,0,0,11675.6,973.2,708.4,50.5,231.2
4492,train/4492.jpg,1024,1024,21302,7,0,3147.12,0.0,233.4,42.3,74.4
4492,train/4492.jpg,1024,1024,21303,1,0,12103.52,0.0,448.3,101.2,119.6
4492,train/4492.jpg,1024,1024,21304,5,0,1225.15,48.8,312.1,53.5,22.9
4492,train/4492.jpg,1024,1024,21305,1,0,12379.74,140.5,329.9,90.1,137.4
4492,train/4492.jpg,1024,1024,21306,1,0,1301.77,720.9,261.8,34.9,37.3
4492,train/4492.jpg,1024,1024,21307,5,0,4461.45,15.9,265.4,73.5,60.7
4492,train/4492.jpg,1024,1024,21308,5,0,8950.96,62.3,256.3,101.6,88.1
4492,train/4492.jpg,1024,1024,21309,1,0,18310.6,32.2,333.0,114.8,159.5
4492,train/4492.jpg,1024,1024,21310,2,0,9905.64,546.9,214.6,58.2,170.2
4492,train/4492.jpg,1024,1024,21311,1,0,16106.46,206.2,373.6,162.2,99.3
4492,train/4492.jpg,1024,1024,21312,9,0,134034.12,24.0,455.9,411.4,325.8
4492,train/4492.jpg,1024,1024,21313,1,0,10294.3,0.0,741.1,91.1,113.0
4492,train/4492.jpg,1024,1024,21314,1,0,23737.18,332.9,725.1,180.1,131.8
4492,train/4492.jpg,1024,1024,21315,1,0,12616.11,237.7,783.2,236.7,53.3
4492,train/4492.jpg,1024,1024,21316,1,0,8379.36,242.8,782.2,211.6,39.6
4492,train/4492.jpg,1024,1024,21317,1,0,5700.7,282.8,758.6,109.0,52.3
4492,train/4492.jpg,1024,1024,21318,1,0,33397.26,484.6,697.1,273.3,122.2
4492,train/4492.jpg,1024,1024,21319,1,0,26645.58,752.4,270.5,115.8,230.1
4492,train/4492.jpg,1024,1024,21320,1,0,21598.14,554.0,393.9,201.1,107.4
4492,train/4492.jpg,1024,1024,21321,1,0,27840.89,325.8,378.2,229.9,121.1
4492,train/4492.jpg,1024,1024,21322,1,0,98912.84,432.1,466.0,358.9,275.6
4492,train/4492.jpg,1024,1024,21323,1,0,56225.84,384.7,377.7,199.1,282.4
4492,train/4492.jpg,1024,1024,21324,1,0,19707.2,584.1,297.9,180.8,109.0
4492,train/4492.jpg,1024,1024,21325,1,0,26957.84,350.1,271.7,209.3,128.8
4492,train/4492.jpg,1024,1024,21326,1,0,3423.6,215.7,343.6,108.0,31.7
4492,train/4492.jpg,1024,1024,21327,1,0,13862.4,586.2,191.5,152.0,91.2
4492,train/4492.jpg,1024,1024,21328,1,0,4458.3,606.1,266.4,135.1,33.0
4492,train/4492.jpg,1024,1024,21329,1,0,36566.72,601.7,776.1,183.2,199.6
4492,train/4492.jpg,1024,1024,21330,1,0,29123.7,391.8,812.4,193.0,150.9
4492,train/4492.jpg,1024,1024,21331,1,0,45677.5,280.4,640.8,275.0,166.1
4492,train/4492.jpg,1024,1024,21332,1,0,4439.0,0.0,664.1,38.6,115.0
4492,train/4492.jpg,1024,1024,21333,1,0,10558.32,88.4,799.7,151.7,69.6
4492,train/4492.jpg,1024,1024,21334,1,0,1984.68,202.5,791.4,59.6,33.3
4492,train/4492.jpg,1024,1024,21335,1,0,2368.02,229.9,360.4,64.7,36.6
4492,train/4492.jpg,1024,1024,21336,1,0,577.2,292.9,368.0,55.5,10.4
4492,train/4492.jpg,1024,1024,21337,1,0,13555.2,368.1,208.5,192.0,70.6
4492,train/4492.jpg,1024,1024,21338,1,0,3624.8,627.1,239.5,98.5,36.8
4492,train/4492.jpg,1024,1024,21339,2,0,4410.48,771.0,295.1,78.2,56.4
4492,train/4492.jpg,1024,1024,21340,1,0,2973.7,763.6,280.6,45.4,65.5
4492,train/4492.jpg,1024,1024,21341,5,0,3872.6,0.0,345.7,33.5,115.6
4492,train/4492.jpg,1024,1024,21342,5,0,2763.75,0.0,566.3,33.5,82.5
4492,train/4492.jpg,1024,1024,21343,1,0,26976.96,120.9,275.6,258.4,104.4
4493,train/4493.jpg,1024,1024,21344,1,0,84554.6,234.9,563.8,221.0,382.6
4493,train/4493.jpg,1024,1024,21345,1,0,43295.84,346.9,580.4,179.8,240.8
4493,train/4493.jpg,1024,1024,21346,1,0,123360.16,429.5,242.1,292.6,421.6
4493,train/4493.jpg,1024,1024,21347,1,0,77250.2,510.5,155.8,220.4,350.5
4493,train/4493.jpg,1024,1024,21348,1,0,627.76,498.3,406.0,15.2,41.3
4493,train/4493.jpg,1024,1024,21349,1,0,21872.65,445.0,120.2,61.7,354.5
4493,train/4493.jpg,1024,1024,21350,1,0,24284.7,522.4,322.7,133.8,181.5
4493,train/4493.jpg,1024,1024,21351,1,0,39624.07,506.7,292.6,184.9,214.3
4493,train/4493.jpg,1024,1024,21352,1,0,8788.88,673.8,141.5,48.8,180.1
4493,train/4493.jpg,1024,1024,21353,1,0,835.2,643.3,270.9,18.0,46.4
4493,train/4493.jpg,1024,1024,21354,1,0,7630.48,660.3,219.4,75.4,101.2
4493,train/4493.jpg,1024,1024,21355,1,0,9357.43,635.4,176.1,78.7,118.9
4493,train/4493.jpg,1024,1024,21356,1,0,3905.72,630.9,181.8,40.6,96.2
4493,train/4493.jpg,1024,1024,21357,1,0,776.86,623.2,183.5,43.4,17.9
4493,train/4493.jpg,1024,1024,21358,1,0,626.34,613.3,186.9,42.9,14.6
4493,train/4493.jpg,1024,1024,21359,1,0,4716.11,607.0,201.5,75.7,62.3
4493,train/4493.jpg,1024,1024,21360,1,0,3169.75,602.2,201.5,40.9,77.5
4493,train/4493.jpg,1024,1024,21361,1,0,3158.1,600.1,203.2,36.3,87.0
4493,train/4493.jpg,1024,1024,21362,1,0,755.45,638.2,269.5,14.5,52.1
4493,train/4493.jpg,1024,1024,21363,1,0,47553.02,696.6,306.1,161.8,293.9
4493,train/4493.jpg,1024,1024,21364,1,0,1930.6,591.5,202.5,19.6,98.5
4493,train/4493.jpg,1024,1024,21365,1,0,3006.3,578.5,221.1,33.0,91.1
4493,train/4493.jpg,1024,1024,21366,1,0,6025.14,553.7,141.5,35.8,168.3
4493,train/4493.jpg,1024,1024,21367,1,0,2630.25,544.3,155.4,17.5,150.3
4493,train/4493.jpg,1024,1024,21368,1,0,4605.85,529.0,122.2,25.1,183.5
4494,train/4494.jpg,1024,1024,21369,5,0,335335.86,157.1,221.2,681.3,492.2
4495,train/4495.jpg,1024,1024,21370,2,0,40646.32,461.7,437.5,176.8,229.9
4496,train/4496.jpg,1024,1024,21371,1,0,353944.83,199.1,195.3,500.7,706.9
4496,train/4496.jpg,1024,1024,21372,1,0,1552.88,186.4,344.0,65.8,23.6
4496,train/4496.jpg,1024,1024,21373,0,0,9347.28,440.9,194.2,189.6,49.3
4496,train/4496.jpg,1024,1024,21374,0,0,5065.83,331.0,727.8,69.3,73.1
4496,train/4496.jpg,1024,1024,21375,0,0,9832.68,453.0,871.6,248.3,39.6
4496,train/4496.jpg,1024,1024,21376,0,0,12030.49,315.0,479.1,346.7,34.7
4497,train/4497.jpg,1024,1024,21377,1,0,320235.25,187.3,216.4,663.7,482.5
4498,train/4498.jpg,1024,1024,21378,2,0,154682.0,293.0,395.6,434.5,356.0
4499,train/4499.jpg,1024,1024,21379,7,0,342398.43,232.3,165.3,621.3,551.1
4500,train/4500.jpg,1024,1024,21380,2,0,183425.9,269.9,301.0,469.0,391.1
4501,train/4501.jpg,1024,1024,21381,4,0,47805.53,407.0,368.5,157.1,304.3
4501,train/4501.jpg,1024,1024,21382,4,0,64881.85,222.8,652.7,264.5,245.3
4501,train/4501.jpg,1024,1024,21383,5,0,225952.62,477.1,209.0,334.2,676.1
4502,train/4502.jpg,1024,1024,21384,1,0,897.92,458.4,605.1,36.8,24.4
4502,train/4502.jpg,1024,1024,21385,1,0,31965.44,390.1,618.7,176.8,180.8
4502,train/4502.jpg,1024,1024,21386,0,0,4183.69,426.2,703.0,101.3,41.3
4502,train/4502.jpg,1024,1024,21387,1,0,51622.37,42.9,435.1,201.1,256.7
4502,train/4502.jpg,1024,1024,21388,1,0,88119.8,153.7,354.9,237.2,371.5
4502,train/4502.jpg,1024,1024,21389,1,0,4181.76,62.2,449.4,79.2,52.8
4502,train/4502.jpg,1024,1024,21390,1,0,4411.52,41.9,469.3,90.4,48.8
4502,train/4502.jpg,1024,1024,21391,1,0,3369.08,54.1,510.6,83.6,40.3
4502,train/4502.jpg,1024,1024,21392,0,0,17735.76,82.3,547.6,122.4,144.9
4502,train/4502.jpg,1024,1024,21393,1,0,3120.18,117.6,488.0,43.7,71.4
4502,train/4502.jpg,1024,1024,21394,1,0,41262.65,194.8,344.4,159.5,258.7
4502,train/4502.jpg,1024,1024,21395,1,0,33447.12,152.4,374.2,180.6,185.2
4502,train/4502.jpg,1024,1024,21396,1,0,107237.7,303.5,253.3,277.1,387.0
4502,train/4502.jpg,1024,1024,21397,0,0,88610.16,335.2,232.6,231.6,382.6
4502,train/4502.jpg,1024,1024,21398,1,0,44504.46,132.3,312.6,185.9,239.4
4502,train/4502.jpg,1024,1024,21399,1,0,271295.01,480.0,405.7,459.9,589.9
4502,train/4502.jpg,1024,1024,21400,0,0,72934.7,604.4,552.3,193.0,377.9
4502,train/4502.jpg,1024,1024,21401,0,0,14067.15,151.1,348.8,147.3,95.5
4503,train/4503.jpg,1024,1024,21402,0,0,236286.83,174.1,274.8,580.7,406.9
4504,train/4504.jpg,1024,1024,21403,1,0,35695.47,374.1,492.4,202.7,176.1
4505,train/4505.jpg,1024,1024,21404,0,0,169911.49,84.6,451.7,297.1,571.9
4505,train/4505.jpg,1024,1024,21405,1,0,457670.07,272.3,154.4,614.9,744.3
4505,train/4505.jpg,1024,1024,21406,0,0,13354.43,237.7,0.0,234.7,56.9
4506,train/4506.jpg,1024,1024,21407,1,0,33887.92,476.8,587.2,317.6,106.7
4506,train/4506.jpg,1024,1024,21408,1,0,83981.82,608.2,333.0,321.4,261.3
4506,train/4506.jpg,1024,1024,21409,1,0,15247.96,647.8,429.0,198.8,76.7
4506,train/4506.jpg,1024,1024,21410,1,0,1434.42,794.1,514.0,61.3,23.4
4506,train/4506.jpg,1024,1024,21411,1,0,5260.19,641.7,486.1,94.1,55.9
4506,train/4506.jpg,1024,1024,21412,2,0,12104.07,679.3,450.8,141.9,85.3
4506,train/4506.jpg,1024,1024,21413,7,0,172179.66,136.1,306.0,525.9,327.4
4506,train/4506.jpg,1024,1024,21414,1,0,90931.08,54.5,614.9,403.6,225.3
4506,train/4506.jpg,1024,1024,21415,1,0,27098.75,0.0,443.4,332.5,81.5
4506,train/4506.jpg,1024,1024,21416,1,0,119405.0,0.0,508.4,417.5,286.0
4506,train/4506.jpg,1024,1024,21417,1,0,45110.56,0.0,552.1,288.8,156.2
4506,train/4506.jpg,1024,1024,21418,0,0,2685.5,328.8,614.9,41.0,65.5
4506,train/4506.jpg,1024,1024,21419,0,0,56652.75,0.0,751.2,207.9,272.5
4506,train/4506.jpg,1024,1024,21420,7,0,1275.12,671.2,929.5,26.4,48.3
4506,train/4506.jpg,1024,1024,21421,0,0,4197.6,418.9,353.5,88.0,47.7
4507,train/4507.jpg,1024,1024,21422,3,0,66126.19,618.7,140.4,289.9,228.1
4507,train/4507.jpg,1024,1024,21423,3,0,87081.56,435.5,212.3,283.1,307.6
4507,train/4507.jpg,1024,1024,21424,3,0,119275.15,301.4,301.5,350.5,340.3
4507,train/4507.jpg,1024,1024,21425,3,0,88976.16,96.5,409.9,352.8,252.2
4507,train/4507.jpg,1024,1024,21426,3,0,142522.8,26.4,526.5,357.2,399.0
4507,train/4507.jpg,1024,1024,21427,5,0,107348.46,635.6,293.3,388.1,276.6
4507,train/4507.jpg,1024,1024,21428,1,0,3600.36,573.0,577.0,131.4,27.4
4507,train/4507.jpg,1024,1024,21429,5,0,12380.68,693.8,536.6,164.2,75.4
4507,train/4507.jpg,1024,1024,21430,0,0,2501.25,706.0,583.6,72.5,34.5
4507,train/4507.jpg,1024,1024,21431,7,0,4328.64,760.2,569.1,100.2,43.2
4507,train/4507.jpg,1024,1024,21432,7,0,16699.35,470.3,581.8,244.5,68.3
4507,train/4507.jpg,1024,1024,21433,7,0,1959.32,923.1,453.6,80.3,24.4
4507,train/4507.jpg,1024,1024,21434,1,0,23433.86,849.6,464.5,174.1,134.6
4507,train/4507.jpg,1024,1024,21435,1,0,16620.48,884.5,473.4,139.2,119.4
4507,train/4507.jpg,1024,1024,21436,7,0,2048.92,263.1,967.1,36.2,56.6
4507,train/4507.jpg,1024,1024,21437,1,0,330070.95,282.8,578.3,740.9,445.5
4507,train/4507.jpg,1024,1024,21438,0,0,107875.07,298.7,655.5,292.9,368.3
4508,train/4508.jpg,1024,1024,21439,7,0,121149.21,867.6,43.2,156.1,776.1
4508,train/4508.jpg,1024,1024,21440,0,0,186652.62,0.0,100.3,221.1,844.2
